Gis_X;Gis_Y;Distrito;Barrio;Calle;Nº Finca;Color;Batería/Línea;Número de Plazas
441552,1800000000;4479164,2400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;180;Azul;Batería;2
441551,4600000000;4479154,2800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;180;Azul;Batería;2
441567,3800000000;4479174,5500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;180;Verde;Línea;4
441571,1300000000;4479196,6800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;192;Verde;Línea;2
441557,8700000000;4479234,8000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;194;Azul;Batería;1
441560,1300000000;4479241,3200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;194;Azul;Batería;1
441571,5100000000;4479224,4300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;194;Verde;Línea;7
441580,2100000000;4479278,5200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;198;Verde;Línea;3
441581,0200000000;4479293,9900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;198;Verde;Línea;1
441563,9900000000;4479328,5400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;202;Azul;Batería;28
441581,5100000000;4479346,1800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;204;Verde;Línea;10
441569,9400000000;4479371,3400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;206;Azul;Línea;1
441588,4300000000;4479380,8300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;208;Verde;Línea;1
441570,2800000000;4479403,4000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;210;Azul;Batería;21
441590,2100000000;4479403,2200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;210;Verde;Línea;2
441589,2900000000;4479391,8000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;210;Verde;Línea;3
441588,0200000000;4479440,7400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;212;Verde;Línea;5
441588,1300000000;4479455,1700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;212;Verde;Línea;1
441588,9200000000;4479533,1800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;214;Verde;Línea;13
441553,7800000000;4479184,3900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;2
441556,9600000000;4479224,1700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;2
441554,5900000000;4479194,2800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;2
441555,4200000000;4479204,2200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;2
441556,1600000000;4479214,2500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;2
441548,1500000000;4479114,3700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;2
441557,6000000000;4479231,3500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Azul;Batería;1
441588,3900000000;4479480,8900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;Verde;Línea;1
442709,9700000000;4478937,5700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;23;Verde;Línea;18
442719,9500000000;4478936,2200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;23;Verde;Batería;30
442710,7900000000;4478997,0900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;25;Verde;Línea;2
442718,2900000000;4479030,6100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;27;Verde;Línea;12
442727,5900000000;4479022,8200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;27;Verde;Batería;27
442044,5200000000;4479732,6800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CIPRESES, CALLE, DE LOS;12;Verde;Línea;7
442050,6500000000;4479693,9400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CIPRESES, CALLE, DE LOS;16;Verde;Línea;3
442036,7000000000;4479784,4900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CIPRESES, CALLE, DE LOS;2;Verde;Línea;1
442039,9400000000;4479763,5400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CIPRESES, CALLE, DE LOS;4;Verde;Línea;3
443196,0700000000;4479186,1000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;1;Azul;Línea;2
443221,6800000000;4479177,2800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;2;Azul;Línea;13
443232,1800000000;4479183,8700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;3;Azul;Línea;9
443273,4200000000;4479174,1500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;3 B;Azul;Línea;3
443254,2700000000;4479175,3300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;3 B;Azul;Línea;1
443298,1700000000;4479169,4100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;4;Azul;Línea;2
443308,0200000000;4479172,0000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;4;Azul;Línea;2
443288,1300000000;4479180,4900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;5;Azul;Línea;8
443337,6000000000;4479177,4600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;6;Azul;Línea;1
443330,6600000000;4479170,5800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;6;Azul;Línea;2
443326,2700000000;4479178,2900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;7;Azul;Línea;2
443320,6800000000;4479171,2100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;7;Azul;Línea;1
442502,3500000000;4479633,9000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;1;Verde;Línea;10
442616,0700000000;4479645,9000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;10;Verde;Línea;14
442676,5000000000;4479654,0400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;11;Verde;Línea;1
442657,6300000000;4479651,4100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;11;Verde;Línea;1
442815,4700000000;4479678,2900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;17;Verde;Línea;8
442783,4800000000;4479667,1200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;18;Verde;Línea;7
442854,0500000000;4479683,2900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;19;Verde;Línea;4
442425,7400000000;4479627,4000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;2;Verde;Línea;7
442882,3800000000;4479686,8400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;21;Verde;Línea;2
442825,0500000000;4479672,3700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;22;Verde;Línea;3
442900,9700000000;4479689,4600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;23;Verde;Línea;2
442915,6300000000;4479691,4600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;23;Verde;Línea;2
442841,5200000000;4479674,5100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;24;Verde;Línea;1
442941,0000000000;4479694,7300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;25;Verde;Línea;6
442899,9600000000;4479682,2300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;26;Verde;Línea;3
442982,5400000000;4479693,0700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;27;Verde;Línea;3
442920,3900000000;4479684,8200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;28;Verde;Línea;2
442995,4300000000;4479701,6900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;29;Verde;Línea;13
443017,5400000000;4479697,4400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;29;Verde;Línea;4
442940,7200000000;4479687,5300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;30;Verde;Línea;3
442460,7100000000;4479630,6100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;4;Verde;Línea;3
442546,8500000000;4479637,7700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;6;Verde;Línea;6
442570,5000000000;4479640,0900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;8;Verde;Línea;2
442719,8200000000;4479671,1500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;S/N;Verde;Línea;2
442856,2500000000;4478880,6500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;13;Verde;Línea;4
442884,0800000000;4478879,5300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;13;Verde;Línea;6
442927,0900000000;4478880,7600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;15;Verde;Línea;3
442957,4100000000;4478876,3100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;15;Verde;Línea;9
442835,8500000000;4478881,5900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;S/N;Verde;Línea;3
442903,6000000000;4478878,7200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;S/N;Verde;Línea;2
443063,9300000000;4479331,2100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CRUCERO 25 DE MAYO, CALLE, DEL;10;Verde;Línea;8
443067,2900000000;4479304,2000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CRUCERO 25 DE MAYO, CALLE, DEL;10;Verde;Batería;1
443054,9200000000;4479337,1700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CRUCERO 25 DE MAYO, CALLE, DEL;11;Verde;Línea;8
443055,2900000000;4479358,7800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CRUCERO 25 DE MAYO, CALLE, DEL;11;Verde;Línea;1
443064,5400000000;4479358,5300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CRUCERO 25 DE MAYO, CALLE, DEL;11;Verde;Línea;1
443064,1200000000;4479353,9500000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CRUCERO 25 DE MAYO, CALLE, DEL;11;Verde;Línea;1
441675,6400000000;4478990,8300000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;21;Azul;Batería;35
441657,8000000000;4479003,0000000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;21;Verde;Batería;1
441656,0700000000;4478982,3800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;21;Verde;Batería;15
441677,4300000000;4479070,0800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;25;Azul;Línea;5
441679,6400000000;4479040,1800000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;25;Azul;Batería;1
441661,2300000000;4479045,4700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;25;Verde;Batería;24
441670,0500000000;4479150,0200000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;29;Verde;Batería;14
441672,1300000000;4479128,5100000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;29;Verde;Línea;3
441673,6800000000;4479192,5400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;33;Verde;Batería;17
441676,3000000000;4479222,1400000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;35;Verde;Batería;4
441682,6600000000;4479292,1600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;39;Verde;Batería;15
441687,0100000000;4479122,7600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;42;Verde;Batería;11
441685,0300000000;4479323,5700000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;43;Verde;Batería;7
441692,1600000000;4479187,9900000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;44;Verde;Batería;10
441689,9100000000;4479159,4600000000;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;44;Verde;Batería;12
