Gis_X;Gis_Y;Distrito;Barrio;Calle;Número de Finca;Matrícula
442006,6912;4481289,817;05  CHAMARTÍN;05-06 CASTILLA;VIEJAS, CALLE, DE LAS;1;205611056
439887,537;4478025,27;06  TETUÁN;06-01 BELLAS VISTAS;ABEL, CALLE, DE;24;106120317
440039,9983;4477746,465;06  TETUÁN;06-01 BELLAS VISTAS;ADELA BALBOA, CALLE, DE;14;106120357
439757,347;4478418,412;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;23;106120322
439740,3748;4478493,162;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;29 B;106120346
439727,7637;4478606,828;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;33;106120345
439621,2637;4478659,828;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;39;106120355
440141,3703;4477812,048;06  TETUÁN;06-01 BELLAS VISTAS;ALMANSA, CALLE, DE;34;106120364
439759,9057;4477992,951;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;106120352
439677,9259;4478163,575;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;106120353
439716,5926;4478083,742;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;106120354
439745,9814;4478211,436;06  TETUÁN;06-01 BELLAS VISTAS;ANTONIO GOMEZ GALIANA, CALLE, DE;8;106120323
439941,0092;4477903,742;06  TETUÁN;06-01 BELLAS VISTAS;ARANJUEZ, CALLE, DE;11;106120315
440028,3148;4478005,492;06  TETUÁN;06-01 BELLAS VISTAS;AVELINO MONTERO RIOS, CALLE, DE;42;106120365
439995,037;4478139,048;06  TETUÁN;06-01 BELLAS VISTAS;BEIRE, CALLE, DE;42;106120327
440065,8223;4477790,993;06  TETUÁN;06-01 BELLAS VISTAS;CARLOS LATORRE, CALLE, DE;8;106120292
440083,4814;4477936,214;06  TETUÁN;06-01 BELLAS VISTAS;CARLOS RUBIO, CALLE, DE;5;106120307
440249,0051;4477892,177;06  TETUÁN;06-01 BELLAS VISTAS;CARNICER, CALLE, DE;12;106120308
440216,3426;4478077,992;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;12;106120288
440120,7592;4478072,825;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;27;106120289
440303,4259;4478070,825;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;4 A;106120287
440305,5033;4478261,816;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLA, CALLE, DE;3;106120302
440016,8192;4478624,55;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLEJOS, CALLE, DE;21;106120339
440051,3104;4477676,878;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLO PIÑEIRO, CALLE, DE;1;106120293
439912,0092;4477797,242;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;10;106120312
439827,9259;4478021,27;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;23;106120318
440168,5141;4477679,008;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR SANTERO, CALLE, DEL;13;106120356
440203,8426;4478284,575;06  TETUÁN;06-01 BELLAS VISTAS;FRANCISCO SALAS, CALLE, DE;16;106120300
440191,1481;4478206,492;06  TETUÁN;06-01 BELLAS VISTAS;FRANCISCO SALAS, CALLE, DE;6;106120361
439902,7637;4478697,273;06  TETUÁN;06-01 BELLAS VISTAS;FRANCOS RODRIGUEZ, CALLE, DE;51;106120341
440123,5881;4477715,323;06  TETUÁN;06-01 BELLAS VISTAS;GARELLANO, CALLE, DE;3;106120363
440334,6291;4478396,302;06  TETUÁN;06-01 BELLAS VISTAS;GOIRI, CALLE, DE;28;106120299
440144,597;4478568,828;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;16;106120359
440077,1525;4478470,773;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;31 B;106120336
440003,4859;4478400,754;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;49;106120329
440194,3748;4478606,05;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;5;106120297
439951,597;4478346,236;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;52;106120295
439905,776;4478231,28;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;73;106120296
440097,7637;4478627,328;06  TETUÁN;06-01 BELLAS VISTAS;JUAN DE LA ENCINA, CALLE, DE;15;106120358
440186,1111;4477962,936;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PANTOJA, CALLE, DE;22;106120290
440280,1852;4477944,455;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PANTOJA, CALLE, DE;7;106120291
439893,7592;4478287,548;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PRADILLO, CALLE, DE;6;106120325
439665,1525;4478354,939;06  TETUÁN;06-01 BELLAS VISTAS;LA RABIDA, CALLE, DE;17;106120348
439688,9303;4478473,087;06  TETUÁN;06-01 BELLAS VISTAS;LA RABIDA, CALLE, DE;26;106120349
439818,9303;4478454,578;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;33;106120343
439772,847;4478527,745;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;39;106120344
439968,8703;4478273,659;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;6 B;106120326
440112,3686;4478324,687;06  TETUÁN;06-01 BELLAS VISTAS;LORENZA CORREA, CALLE, DE;8;106120301
439923,8501;4478218,021;06  TETUÁN;06-01 BELLAS VISTAS;MARIA IGNACIA, CALLE, DE;11;106120330
439803,097;4478299,995;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;20;106120321
439720,7592;4478267,436;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;38;106120320
439891,6079;4478350,414;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;4;106120324
439991,1481;4478038,881;06  TETUÁN;06-01 BELLAS VISTAS;MARIANELA, CALLE, DE;1;106120332
440310,0962;4478336,414;06  TETUÁN;06-01 BELLAS VISTAS;NAVARRA, CALLE, DE;14;106120283
440186,7118;4478350,827;06  TETUÁN;06-01 BELLAS VISTAS;NAVARRA, CALLE, DE;35;106120285
439673,5414;4478532,995;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;12;106120347
439793,8748;4478646,828;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;30;106120342
439568,0414;4478355,384;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;4;106120350
439609,597;4478444,106;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;S/N;106120298
440012,0673;4477875,231;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;2;106120310
440053,037;4478128,714;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;38;106120334
440064,4886;4478216,09;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;48;106120328
440074,037;4478292,159;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;52;106120286
439864,4259;4477796,825;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;40;106120311
439810,8223;4477901,576;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;46;106120314
439626,9814;4478290,603;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;S/N;106120351
440221,076;4478417,297;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;10;106120337
440153,597;4478467,884;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;23;106120338
440084,9859;4478578,55;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;38;106120340
439964,4303;4478516,162;06  TETUÁN;06-01 BELLAS VISTAS;SAHAGUN, CALLE, DE;2;106120335
440209,2081;4478151,514;06  TETUÁN;06-01 BELLAS VISTAS;SAN RAIMUNDO, CALLE, DE;18;106120305
439902,1481;4478131,27;06  TETUÁN;06-01 BELLAS VISTAS;SAN RAIMUNDO, CALLE, DE;63;106120331
439788,2592;4478079,575;06  TETUÁN;06-01 BELLAS VISTAS;SAN ROGELIO, CALLE, DE;7;106120319
440350,9254;4478199,932;06  TETUÁN;06-01 BELLAS VISTAS;SANTA JULIANA, CALLE, DE;1;106120362
440274,7592;4478204,159;06  TETUÁN;06-01 BELLAS VISTAS;SANTA JULIANA, CALLE, DE;9;106120360
439969,7037;4477960,436;06  TETUÁN;06-01 BELLAS VISTAS;SANTA MATILDE, CALLE, DE;11;106120316
440120,7037;4478236,992;06  TETUÁN;06-01 BELLAS VISTAS;TENERIFE, CALLE, DE;41;106120303
440119,7592;4478147,214;06  TETUÁN;06-01 BELLAS VISTAS;TENERIFE, CALLE, DE;46;106120304
440158,4814;4477894,603;06  TETUÁN;06-01 BELLAS VISTAS;TENERIFE, CALLE, DE;9;106120309
440261,8148;4478022,381;06  TETUÁN;06-01 BELLAS VISTAS;TOPETE, CALLE, DEL;28;106120306
439822,6481;4478157,492;06  TETUÁN;06-01 BELLAS VISTAS;TUDELILLA, CALLE, DE;1;106120294
439935,1481;4478071,492;06  TETUÁN;06-01 BELLAS VISTAS;ZAMORA, CALLE, DE;16;106120333
440644,6557;4478655,159;06  TETUÁN;06-02 CUATRO CAMINOS;ANASTASIO HERRERO, CALLE, DE;18;106230226
440459,1557;4477928,743;06  TETUÁN;06-02 CUATRO CAMINOS;ARAGON, PLAZA, DE;S/N;106231132
440447,9057;4477650,326;06  TETUÁN;06-02 CUATRO CAMINOS;ARTISTAS, CALLE, DE LOS;19;106230176
440625,2411;4477649,613;06  TETUÁN;06-02 CUATRO CAMINOS;ARTISTAS, CALLE, DE LOS;38;106230178
440785,9337;4477857,349;06  TETUÁN;06-02 CUATRO CAMINOS;AVIADOR ZORITA, CALLE, DEL;23;106230185
440786,0222;4478059,033;06  TETUÁN;06-02 CUATRO CAMINOS;AVIADOR ZORITA, CALLE, DEL;43;106230195
440796,4283;4478203,951;06  TETUÁN;06-02 CUATRO CAMINOS;AVIADOR ZORITA, CALLE, DEL;59;106230200
440769,9811;4477655,631;06  TETUÁN;06-02 CUATRO CAMINOS;AVIADOR ZORITA, CALLE, DEL;6;106230143
441027,7641;4477845,979;06  TETUÁN;06-02 CUATRO CAMINOS;BASILICA, CALLE, DE LA;15;106230183
441271,1065;4478377,176;06  TETUÁN;06-02 CUATRO CAMINOS;BRASIL, AVENIDA, DE;6;106230212
441174,6834;4478344,409;06  TETUÁN;06-02 CUATRO CAMINOS;BRASIL, AVENIDA, DE;S/N;106230213
440682,9315;4478180,662;06  TETUÁN;06-02 CUATRO CAMINOS;BRUNO AYLLON, CALLE, DE;17;106230199
441354,489;4477732,826;06  TETUÁN;06-02 CUATRO CAMINOS;CASTELLANA, PASEO, DE LA;83;106230156
441368,3318;4477894,934;06  TETUÁN;06-02 CUATRO CAMINOS;CASTELLANA, PASEO, DE LA;89;106230155
441376,6557;4478017,451;06  TETUÁN;06-02 CUATRO CAMINOS;CASTELLANA, PASEO, DE LA;91;106230154
441394,9149;4477976,84;06  TETUÁN;06-02 CUATRO CAMINOS;CASTELLANA, PASEO, DE LA;91;106230157
441423,9057;4478340,951;06  TETUÁN;06-02 CUATRO CAMINOS;CASTELLANA, PASEO, DE LA;S/N;106230203
440740,5436;4478043,24;06  TETUÁN;06-02 CUATRO CAMINOS;DON QUIJOTE, CALLE, DE;56;106230151
440635,7604;4477735,569;06  TETUÁN;06-02 CUATRO CAMINOS;DULCINEA, CALLE, DE;14;106230179
440656,3223;4477979,493;06  TETUÁN;06-02 CUATRO CAMINOS;DULCINEA, CALLE, DE;46;106230190
440682,489;4478068,909;06  TETUÁN;06-02 CUATRO CAMINOS;DULCINEA, CALLE, DE;54;106230196
440898,0155;4477663,849;06  TETUÁN;06-02 CUATRO CAMINOS;EDGAR NEVILLE, CALLE, DE;10;106230181
440906,8203;4477914,15;06  TETUÁN;06-02 CUATRO CAMINOS;EDGAR NEVILLE, CALLE, DE;25;106230192
440933,3749;4478046,978;06  TETUÁN;06-02 CUATRO CAMINOS;EDGAR NEVILLE, CALLE, DE;26;106230194
440942,4608;4478193,06;06  TETUÁN;06-02 CUATRO CAMINOS;EDGAR NEVILLE, CALLE, DE;34 B;106230201
440903,9057;4477726,951;06  TETUÁN;06-02 CUATRO CAMINOS;EDGAR NEVILLE, CALLE, DE;S/N;106230184
441070,9877;4478373,372;06  TETUÁN;06-02 CUATRO CAMINOS;FORTUNATA Y JACINTA, CALLE, DE;18;106230214
440758,0723;4478239,993;06  TETUÁN;06-02 CUATRO CAMINOS;FORTUNATA Y JACINTA, CALLE, DE;S/N;106230161
440978,5927;4478396,272;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL CABRERA, CALLE, DEL;10;106230215
440985,1094;4478646,28;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL CABRERA, CALLE, DEL;22;106230171
441010,8223;4478216,993;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL PERON, AVENIDA, DEL;21;106230159
441081,8773;4478267,334;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL PERON, AVENIDA, DEL;25;106230163
441052,99;4478183,521;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL PERON, AVENIDA, DEL;26;106230202
441200,739;4478273,076;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL PERON, AVENIDA, DEL;29;106230210
441210,0161;4478171,152;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL PERON, AVENIDA, DEL;36;106230153
441153,5723;4478206,076;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL PERON, AVENIDA, DEL;S/N;106230158
440853,489;4478666,326;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL RAMIREZ DE MADRID, CALLE, DEL;32;106230172
440811,4057;4478408,826;06  TETUÁN;06-02 CUATRO CAMINOS;GENERAL RAMIREZ DE MADRID, CALLE, DEL;5;106230216
440761,2835;4477732,937;06  TETUÁN;06-02 CUATRO CAMINOS;HERNANI, CALLE, DE;52;106230180
441014,8672;4477702,371;06  TETUÁN;06-02 CUATRO CAMINOS;HERNANI, CALLE, DE;70;106230182
440746,0723;4478431,826;06  TETUÁN;06-02 CUATRO CAMINOS;INFANTA MERCEDES, CALLE, DE LA;12;106230166
440721,5723;4478354,326;06  TETUÁN;06-02 CUATRO CAMINOS;INFANTA MERCEDES, CALLE, DE LA;17;106230162
440781,2807;4478545,576;06  TETUÁN;06-02 CUATRO CAMINOS;INFANTA MERCEDES, CALLE, DE LA;26;106230167
440807,239;4478630,993;06  TETUÁN;06-02 CUATRO CAMINOS;INFANTA MERCEDES, CALLE, DE LA;30;106230173
440780,4612;4477968,243;06  TETUÁN;06-02 CUATRO CAMINOS;JAEN, CALLE, DE;41;106230191
440485,9375;4477983,82;06  TETUÁN;06-02 CUATRO CAMINOS;JAEN, CALLE, DE;9;106230189
440653,6421;4478305,983;06  TETUÁN;06-02 CUATRO CAMINOS;JOSE MARIA DE CASTRO, CALLE, DE;20;106230204
440479,2946;4478315,798;06  TETUÁN;06-02 CUATRO CAMINOS;JUAN DE OLIAS, CALLE, DE;10;106230205
441034,8771;4478503,471;06  TETUÁN;06-02 CUATRO CAMINOS;JULIÁN BESTEIRO, CALLE, DE;15;106230223
441031,0723;4478307,132;06  TETUÁN;06-02 CUATRO CAMINOS;JULIÁN BESTEIRO, CALLE, DE;4;106230209
440623,9057;4478527,187;06  TETUÁN;06-02 CUATRO CAMINOS;LA CORUÑA, CALLE, DE;18;106230219
440745,0723;4478696,465;06  TETUÁN;06-02 CUATRO CAMINOS;LAZAGA, CALLE, DE;4;106230174
440538,8272;4478237,145;06  TETUÁN;06-02 CUATRO CAMINOS;LERIDA, CALLE, DE;14;106230198
441298,9057;4478408,576;06  TETUÁN;06-02 CUATRO CAMINOS;MANOLETE, PLAZA, DE;5;106230164
441408,6677;4478409,964;06  TETUÁN;06-02 CUATRO CAMINOS;MANOLETE, PLAZA, DE;9 B;106230211
440729,702;4478433,761;06  TETUÁN;06-02 CUATRO CAMINOS;MANUEL LUNA, CALLE, DE;18;106230217
440524,4057;4478479,632;06  TETUÁN;06-02 CUATRO CAMINOS;MANUEL LUNA, CALLE, DE;7;106230218
440887,8223;4478307,909;06  TETUÁN;06-02 CUATRO CAMINOS;MARTIRES DE PARACUELLOS, CALLE, DE LOS;10;106230208
440764,8597;4478318,31;06  TETUÁN;06-02 CUATRO CAMINOS;MARTIRES DE PARACUELLOS, CALLE, DE LOS;2;106230207
440494,5081;4477716,502;06  TETUÁN;06-02 CUATRO CAMINOS;ORDEN, CALLE, DE LA;12;106230177
441058,9057;4477911,451;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;16;106230147
441064,6557;4477986,076;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;18;106230148
441039,2492;4477981,035;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;19;106230193
441075,9665;4478133,358;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;26;106230152
441096,4836;4478418,727;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;34;106230165
441110,7255;4478632,75;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;42;106230170
441049,6557;4477790,201;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;8;106230145
441033,2467;4477616,386;06  TETUÁN;06-02 CUATRO CAMINOS;ORENSE, CALLE, DE;S/N;106230144
440643,056;4477820,819;06  TETUÁN;06-02 CUATRO CAMINOS;OVIEDO, CALLE, DE;20;106230187
440717,9264;4477814,208;06  TETUÁN;06-02 CUATRO CAMINOS;OVIEDO, CALLE, DE;35;106230186
440555,6047;4477903,905;06  TETUÁN;06-02 CUATRO CAMINOS;PALENCIA, CALLE, DE;20;106230146
441079,8501;4478516,798;06  TETUÁN;06-02 CUATRO CAMINOS;PEDRO TEIXEIRA, CALLE, DE;3;106230224
441102,1845;4478513,228;06  TETUÁN;06-02 CUATRO CAMINOS;PEDRO TEIXEIRA, CALLE, DE;6 B;106230168
441213,1557;4478486,826;06  TETUÁN;06-02 CUATRO CAMINOS;PEDRO TEIXEIRA, CALLE, DE;S/N;106230225
440881,4057;4478227,326;06  TETUÁN;06-02 CUATRO CAMINOS;PRESIDENTE CARMONA, AVENIDA, DEL;S/N;106230160
440871,5538;4478030,539;06  TETUÁN;06-02 CUATRO CAMINOS;REINA MERCEDES, CALLE, DE LA;20;106230150
440959,9612;4478022,835;06  TETUÁN;06-02 CUATRO CAMINOS;REINA MERCEDES, CALLE, DE LA;23;106230149
440575,739;4478386,743;06  TETUÁN;06-02 CUATRO CAMINOS;SALAMANCA, CALLE, DE;13;106230206
440906,1279;4478493,409;06  TETUÁN;06-02 CUATRO CAMINOS;SAN AMARO, PLAZA, DE;9;106230222
440778,4057;4478591,354;06  TETUÁN;06-02 CUATRO CAMINOS;SAN ENRIQUE, CALLE, DE;19;106230221
440569,8223;4478626,743;06  TETUÁN;06-02 CUATRO CAMINOS;SAN ENRIQUE, CALLE, DE;5;106230220
440612,989;4478735,909;06  TETUÁN;06-02 CUATRO CAMINOS;SAN GERMÁN, CALLE, DE;49;106230175
441230,1058;4478620,85;06  TETUÁN;06-02 CUATRO CAMINOS;SAN GERMÁN, CALLE, DE;5;106230169
440504,2807;4478102,451;06  TETUÁN;06-02 CUATRO CAMINOS;TERUEL, CALLE, DE;19;106230197
440460,0695;4477843,407;06  TETUÁN;06-02 CUATRO CAMINOS;ZARZALEJO, CALLE, DE;S/N;106230188
440793,0058;4478934,142;06  TETUÁN;06-03 CASTILLEJOS;ALONSO CASTRILLO, CALLE, DE;11;106330254
441435,9092;4478722,669;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;117;106330245
441443,6557;4478828,326;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;123;106331129
441466,489;4479103,826;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;149;106330270
441500,4704;4479311,647;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;169;106330994
441486,4057;4479355,243;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;177;106330993
441494,1464;4479437,243;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;183;106330239
441525,9057;4479531,201;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;S/N;106330240
441439,5307;4478785,201;06  TETUÁN;06-03 CASTILLEJOS;CASTELLANA, PASEO, DE LA;S/N;106330246
441428,5214;4479445,188;06  TETUÁN;06-03 CASTILLEJOS;ESTEBANEZ CALDERON, CALLE, DE;5;106330277
441139,5186;4479158,071;06  TETUÁN;06-03 CASTILLEJOS;FRANCISCO GERVAS, CALLE, DE;16;106330268
441327,2946;4479112,909;06  TETUÁN;06-03 CASTILLEJOS;FRANCISCO GERVAS, CALLE, DE;S/N;106330269
440977,511;4479123,668;06  TETUÁN;06-03 CASTILLEJOS;GENERAL MARGALLO, CALLE, DEL;18;106330266
440994,4612;4479015,465;06  TETUÁN;06-03 CASTILLEJOS;HERMANO GARATE, CALLE, DEL;S/N;106330262
440713,1333;4478834,718;06  TETUÁN;06-03 CASTILLEJOS;HUESCA, CALLE, DE;14;106330253
441017,9242;4478820,033;06  TETUÁN;06-03 CASTILLEJOS;HUESCA, CALLE, DE;33;106330257
440861,3501;4478814,854;06  TETUÁN;06-03 CASTILLEJOS;INFANTA MERCEDES, CALLE, DE LA;40;106330251
441041,0723;4479252,326;06  TETUÁN;06-03 CASTILLEJOS;INFANTA MERCEDES, CALLE, DE LA;81;106330241
441088,6557;4479310,909;06  TETUÁN;06-03 CASTILLEJOS;INFANTA MERCEDES, CALLE, DE LA;89;106330237
441166,8889;4479374,452;06  TETUÁN;06-03 CASTILLEJOS;INFANTA MERCEDES, CALLE, DE LA;90;106330275
441241,489;4479468,743;06  TETUÁN;06-03 CASTILLEJOS;INFANTA MERCEDES, CALLE, DE LA;98;106330990
441056,2807;4478756,326;06  TETUÁN;06-03 CASTILLEJOS;JULIÁN BESTEIRO, CALLE, DE;34;106330249
440750,5723;4478713,632;06  TETUÁN;06-03 CASTILLEJOS;LAZAGA, CALLE, DE;3;106330243
440683,1279;4478783,187;06  TETUÁN;06-03 CASTILLEJOS;LERIDA, CALLE, DE;77;106330252
441032,6469;4479409,18;06  TETUÁN;06-03 CASTILLEJOS;LIMONERO, CALLE, DEL;43;106330274
441118,6557;4478717,326;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;46;106330248
441134,9057;4478862,576;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;54;106330259
441095,4057;4478710,965;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;61;106330229
441175,1557;4479235,493;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;68;106330236
441107,989;4478863,493;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;69;106330230
441135,6146;4479085,646;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;85;106330265
441141,1279;4478984,354;06  TETUÁN;06-03 CASTILLEJOS;ORENSE, CALLE, DE;S/N;106330233
440981,6526;4479293,366;06  TETUÁN;06-03 CASTILLEJOS;PEDRO VILLAR, CALLE, DE;13;106330273
440913,5168;4478957,298;06  TETUÁN;06-03 CASTILLEJOS;PENSAMIENTO, CALLE, DEL;21;106330256
441065,8837;4478909,597;06  TETUÁN;06-03 CASTILLEJOS;PENSAMIENTO, CALLE, DEL;28;106330258
440760,3947;4479004,872;06  TETUÁN;06-03 CASTILLEJOS;PENSAMIENTO, CALLE, DEL;4;106330255
441322,6834;4478713,632;06  TETUÁN;06-03 CASTILLEJOS;POETA JOAN MARAGALL, CALLE, DEL;20;106330247
441337,6122;4478888,061;06  TETUÁN;06-03 CASTILLEJOS;POETA JOAN MARAGALL, CALLE, DEL;32;106330260
441348,7946;4479029,798;06  TETUÁN;06-03 CASTILLEJOS;POETA JOAN MARAGALL, CALLE, DEL;38;106330264
441377,1249;4479384,022;06  TETUÁN;06-03 CASTILLEJOS;POETA JOAN MARAGALL, CALLE, DEL;60;106330276
441368,508;4479518,541;06  TETUÁN;06-03 CASTILLEJOS;POETA JOAN MARAGALL, CALLE, DEL;66;106330278
441302,9057;4478786,576;06  TETUÁN;06-03 CASTILLEJOS;POETA JOAN MARAGALL, CALLE, DEL;S/N;106330282
440888,8563;4479219,871;06  TETUÁN;06-03 CASTILLEJOS;ROBLE, CALLE, DEL;14;106330267
441342,739;4479270,493;06  TETUÁN;06-03 CASTILLEJOS;ROSARIO PINO, CALLE, DE;10;106330272
441244,4612;4479275,021;06  TETUÁN;06-03 CASTILLEJOS;ROSARIO PINO, CALLE, DE;9;106330992
441476,5723;4479258,076;06  TETUÁN;06-03 CASTILLEJOS;ROSARIO PINO, CALLE, DE;S/N;106330271
441177,0723;4478651,576;06  TETUÁN;06-03 CASTILLEJOS;SAN GERMÁN, CALLE, DE;16;106330244
441016,1646;4478659,552;06  TETUÁN;06-03 CASTILLEJOS;SAN GERMÁN, CALLE, DE;30;106330228
440606,6575;4478758,145;06  TETUÁN;06-03 CASTILLEJOS;SAN GERMÁN, CALLE, DE;68;106330242
441136,3266;4479421,137;06  TETUÁN;06-03 CASTILLEJOS;SOFORA, CALLE, DE LA;3;106330281
441172,4612;4479471,854;06  TETUÁN;06-03 CASTILLEJOS;SOFORA, CALLE, DE LA;6;106330280
441370,9383;4478966,483;06  TETUÁN;06-03 CASTILLEJOS;SOR ANGELA DE LA CRUZ, CALLE, DE;2;106330235
441057,2205;4479019,761;06  TETUÁN;06-03 CASTILLEJOS;SOR ANGELA DE LA CRUZ, CALLE, DE;22;106330232
441016,4612;4479037,798;06  TETUÁN;06-03 CASTILLEJOS;SOR ANGELA DE LA CRUZ, CALLE, DE;24;106330231
441273,4965;4478974,427;06  TETUÁN;06-03 CASTILLEJOS;SOR ANGELA DE LA CRUZ, CALLE, DE;6;106330234
441241,6557;4478939,326;06  TETUÁN;06-03 CASTILLEJOS;SOR ANGELA DE LA CRUZ, CALLE, DE;7;106330261
440913,2541;4478668,955;06  TETUÁN;06-03 CASTILLEJOS;TERESITA GONZALEZ QUEVEDO, CALLE, DE;14;106330227
440912,5307;4478811,451;06  TETUÁN;06-03 CASTILLEJOS;TERESITA GONZALEZ QUEVEDO, CALLE, DE;15;106330250
441278,1279;4479527,409;06  TETUÁN;06-03 CASTILLEJOS;ULPIANA BENITO, CALLE, DE;10;106330279
441161,4892;4479764,988;06  TETUÁN;06-04 ALMENARA;AGUILEÑAS, CALLE, DE LAS;11;106420640
441343,3036;4480094,479;06  TETUÁN;06-04 ALMENARA;AILANTO, CALLE, DEL;20;106420597
