Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
441087,0551020000;4472970,8666010000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;MURCIA, CALLE, DE;10;702630025
441221,4381110000;4472969,2188530000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;MURCIA, CALLE, DE;15;702630017
441350,8726870000;4472956,9449040000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;MURCIA, CALLE, DE;FRENTE 30;702630019
440557,9394750000;4472686,1696100000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PALOS DE LA FRONTERA, CALLE, DE;1;702630042
441067,4543000000;4472717,5711740000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PALOS DE LA FRONTERA, CALLE, DE;29;702630052
440675,1126720000;4472724,2508990000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PALOS DE LA FRONTERA, CALLE, DE;3;702630043
441117,8076560000;4472715,2798260000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PALOS DE LA FRONTERA, CALLE, DE;42 B;702630053
440957,6099260000;4472731,2080570000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PALOS DE LA FRONTERA, CALLE, DE;FRENTE 19;702630051
440813,7996180000;4472744,3063250000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PALOS DE LA FRONTERA, CALLE, DE;S/N;702630045
441034,6879190000;4472784,6683280000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;PEDRO UNANUE, CALLE, DE;14;702630039
441267,2088910000;4472900,1965170000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;RAFAEL DE RIEGO, CALLE, DE;16;702630027
441270,6822810000;4472793,0855120000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;RAFAEL DE RIEGO, CALLE, DE;17;702630040
441254,2045800000;4472720,7723190000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;RAFAEL DE RIEGO, CALLE, DE;30;702630047
441236,2409590000;4472477,1044510000;09-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;RAFAEL DE RIEGO, CALLE, DE;52;702630078
441287,8972840000;4473006,5678090000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;RAFAEL DE RIEGO, CALLE, DE;FRENTE 8;702630016
441057,7687850000;4473037,6903600000;10-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;17;702630013
440995,9407360000;4472952,4972610000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;27;702630024
440924,8434570000;4472853,8764870000;05-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;31;702630035
440850,8724670000;4472756,6566110000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;37;702630044
440784,6574050000;4472660,7820840000;06-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;47;702630056
440718,6150030000;4472563,9083820000;09-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;53;702630070
441107,3773280000;4473110,9251880000;10-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;7;702630010
441001,1891180000;4473153,0343050000;10-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SANTA MARIA DE LA CABEZA, PASEO, DE;S/N;702630004
440644,5347790000;4472895,9938890000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN ELCANO, CALLE, DE;16 B;702630021
440771,9690520000;4472933,4566170000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN ELCANO, CALLE, DE;24;702630022
440922,0972110000;4472965,5571900000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN ELCANO, CALLE, DE;38;702630023
440527,7361710000;4472852,0456560000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN ELCANO, CALLE, DE;4;702630020
440505,8880270000;4472776,3759400000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN HERRERA, CALLE, DE;1;702630029
440622,9393930000;4472818,5414450000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN HERRERA, CALLE, DE;11;702630030
440730,2261010000;4472856,4396510000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN HERRERA, CALLE, DE;25;702630031
440849,0938680000;4472574,2811780000;09-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;TARRAGONA, CALLE, DE;11;702630068
440936,2502290000;4472556,1805950000;09-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;TARRAGONA, CALLE, DE;22;702630071
440991,6613300000;4472552,5996930000;09-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;TARRAGONA, CALLE, DE;26;702630069
441240,9514460000;4473063,3688890000;10-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;TORTOSA, CALLE, DE;8;702630014
440607,0721890000;4473014,6234670000;17-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;VALENCIA, RONDA, DE;3;702630001
441144,3601180000;4472910,2660880000;11-06-14;02  ARGANZUELA;02-06 PALOS DE MOGUER;VIZCAYA, CALLE, DE;13;702630026
442643,5657828720;4472072,3314464200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;13;702730103
442758,2803862820;4471914,2513871200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;16;702730101
442779,7777917680;4471784,3403419000;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;18;702730014
442712,5057383950;4471697,7947525800;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;20;702730015
442637,6354641180;4471664,2513871200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;26;702730016
442644,1217502560;4472006,1713278200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;4;702730105
442567,9542187510;4472053,0579104700;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;7;702730104
442704,5368725690;4471992,8281106200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;S/N;702730102
442149,5039204070;4472056,6638275600;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ALBERCHE, CALLE, DE;1;702730026
442242,0040786060;4472204,1100258800;12-09-18;02  ARGANZUELA;02-07 ATOCHA;ALBERCHE, CALLE, DE;S/N;702730028
442298,1916001500;4472304,9373268100;12-09-18;02  ARGANZUELA;02-07 ATOCHA;ALBERCHE, CALLE, DE;S/N;702730027
441994,8067518340;4472241,3628712500;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ALPEDRETE, CALLE, DE;1;702730031
442120,4396038870;4472349,7446451100;14-12-16;02  ARGANZUELA;02-07 ATOCHA;ALPEDRETE, CALLE, DE;S/N;702730032
441791,2012120000;4472572,9714590000;09-06-14;02  ARGANZUELA;02-07 ATOCHA;GARGANTA DE LOS MONTES, CALLE, DE;S/N;702730011
441881,6385730000;4472502,9195680000;09-06-14;02  ARGANZUELA;02-07 ATOCHA;GARGANTA DE LOS MONTES, CALLE, DE;S/N;702730010
441407,9595370000;4472944,1797080000;16-06-14;02  ARGANZUELA;02-07 ATOCHA;GENERAL LACY, CALLE, DEL;FRENTE 2;702730003
442337,5983996260;4471972,6279623600;14-12-16;02  ARGANZUELA;02-07 ATOCHA;JACARANDA, CALLE, DEL;15;702730019
442332,0387257930;4472071,0341892000;14-12-16;02  ARGANZUELA;02-07 ATOCHA;JACARANDA, CALLE, DEL;S/N;702730024
442694,7147821310;4471908,3210683700;14-12-16;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA;3;702730012
442647,8281994770;4471888,6768874900;14-12-16;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA;4;702730111
442557,3908384690;4471815,6598378200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA;S/N;702730110
441249,7806642660;4473134,2245312300;16-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;1;702730001
441796,0195960000;4472479,9395830000;09-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;13;702730008
441352,5306642660;4473012,3260720700;16-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;16;702730002
441869,2219680000;4472392,4673820000;09-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;27;702730009
441909,4889194700;4472344,3068052400;14-12-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;33;702730033
442115,8406866720;4472142,5795191600;12-09-18;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;59;702730030
442198,4212313530;4471998,7584293700;14-12-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;73;702730025
441479,0615880000;4472857,4487960000;16-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 20;702730004
441541,3831860000;4472783,0466020000;16-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 22;702730005
441702,8023980000;4472589,0945130000;16-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 26 C;702730007
441607,8274450000;4472702,1458510000;16-06-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE ÁNCORA;702730006
442605,2040334290;4471905,1705865300;14-12-16;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;1;702730107
442596,4938777580;4471743,5694004600;14-12-16;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;20;702730018
442521,4382810190;4471861,9904530900;14-12-16;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;3;702730109
442674,5146338730;4471934,4515353800;14-12-16;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;6;702730106
442672,4760868010;4471750,0556866000;14-12-16;02  ARGANZUELA;02-07 ATOCHA;RETAMA, CALLE, DE LA;3;702730017
442705,8341297960;4471812,6946784500;14-12-16;02  ARGANZUELA;02-07 ATOCHA;RETAMA, CALLE, DE LA;6;702730013
442468,2507346890;4472283,0430846700;14-12-16;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;1;702730022
442416,3604455860;4472186,3047599900;14-12-16;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;10 C;702730023
442491,7866872460;4472214,6590965300;14-12-16;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;10 F;702730021
442418,3989926580;4472096,6086888200;14-12-16;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;5;702730020
442539,8314940000;4472703,2807540000;04-06-14;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE;2;703130043
442686,4709430000;4472926,7973940000;04-06-14;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE;26;703130026
442773,5933400000;4473084,1101950000;03-06-14;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE;29;703130009
442555,7699900000;4472554,3964490000;05-06-14;03  RETIRO;03-01 PACÍFICO;ALBERCHE, CALLE, DE;14;703130054
441966,5393460000;4472854,1051120000;05-06-14;03  RETIRO;03-01 PACÍFICO;ANTONIO NEBRIJA, CALLE, DE;3;703130051
442008,0723309330;4472690,0760720700;05-06-14;03  RETIRO;03-01 PACÍFICO;ANTONIO NEBRIJA, CALLE, DE;S/N;703130060
442712,7172990000;4472634,8389760000;04-06-14;03  RETIRO;03-01 PACÍFICO;CARIDAD, CALLE, DE LA;24;703130048
442469,0702200000;4473134,8613310000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;10;703130015
442627,5266340000;4473067,9260580000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;19;703130008
442557,0878570000;4473085,0572850000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;22;703130017
442685,6516340000;4473032,7177240000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;25;703130019
442643,5561740000;4473032,8485890000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;32;703130018
442836,1764230000;4472934,7931460000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;41;703130021
442786,2445400000;4472941,5981950000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;50;703130020
442886,5459480000;4472875,9817180000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;58;703130022
442529,3076940000;4473125,5940280000;03-06-14;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;7;703130016
442561,0139640000;4472424,2688360000;05-06-14;03  RETIRO;03-01 PACÍFICO;COCHERAS, CALLE, DE LAS;6;703130058
442206,9911950000;4472794,8453200000;05-06-14;03  RETIRO;03-01 PACÍFICO;COMERCIO, CALLE, DEL;1;703130049
442156,1516950000;4472749,4108390000;05-06-14;03  RETIRO;03-01 PACÍFICO;COMERCIO, CALLE, DEL;4;703130052
443059,0644280000;4473002,4402480000;04-06-14;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;138;703130023
442996,8028390000;4472914,4216200000;04-06-14;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;140 B;703130025
442911,1046980000;4472791,2237500000;04-06-14;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;150;703130035
442826,3494010000;4472671,5912730000;04-06-14;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;168;703130046
442151,2338150000;4473086,6565160000;03-06-14;03  RETIRO;03-01 PACÍFICO;FUENTERRABIA, CALLE, DE;13;703130012
442343,5261290000;4472913,0309670000;04-06-14;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;14;703130038
442198,2943420000;4472989,4946280000;04-06-14;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;2;703130036
442475,2232040000;4472839,1097390000;04-06-14;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;30;703130041
442588,2095170000;4472777,7229070000;04-06-14;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;41;703130042
442655,3387130000;4472737,7829100000;04-06-14;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;47;703130045
442263,4550720000;4473109,5351730000;03-06-14;03  RETIRO;03-01 PACÍFICO;GUTENBERG, CALLE, DE;20;703130013
442599,8352440000;4472492,3300690000;05-06-14;03  RETIRO;03-01 PACÍFICO;HOYUELO, PASAJE, DE;2 C;703130055
441754,1877680000;4473078,7889620000;03-06-14;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;2;703130001
441963,4261110000;4473104,4671160000;03-06-14;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;4;703130003
442055,0855380000;4473124,4497400000;03-06-14;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;8;703130004
441891,8217090000;4473088,4665370000;03-06-14;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;S/N;703130002
442446,9868870000;4472792,4112160000;04-06-14;03  RETIRO;03-01 PACÍFICO;JUAN DE URBIETA, CALLE, DE;5;703130040
442017,9651048260;4473052,3429718400;03-06-14;03  RETIRO;03-01 PACÍFICO;JULIAN GAYARRE, CALLE, DE;3;703130011
442375,3824850000;4472693,0773030000;05-06-14;03  RETIRO;03-01 PACÍFICO;LEON GIL DE PALACIO, CALLE, DE;FRENTE 3;703130050
442555,2127400000;4473177,1255390000;03-06-14;03  RETIRO;03-01 PACÍFICO;MEDITERRANEO, AVENIDA, DEL;10;703130006
442885,3024810000;4473134,9337320000;03-06-14;03  RETIRO;03-01 PACÍFICO;MEDITERRANEO, AVENIDA, DEL;30;703130007
442319,2760970000;4473017,2241390000;04-06-14;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;109;703130029
442263,6530088680;4472905,7394599000;04-06-14;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;119;703130037
442265,3374930000;4472964,7335510000;04-06-14;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;36;703130028
442365,3240980000;4473107,5746310000;03-06-14;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;99;703130014
442331,7971970000;4472808,3393940000;04-06-14;03  RETIRO;03-01 PACÍFICO;NARCISO SERRA, CALLE, DE;2;703130039
442178,9040950000;4473151,3013200000;03-06-14;03  RETIRO;03-01 PACÍFICO;REINA CRISTINA, PASEO, DE LA;22 B;703130005
442752,4889975990;4472822,7427387400;04-06-14;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;21;703130033
442652,3385250000;4472656,2153120000;04-06-14;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;4;703130047
442905,7195100000;4473068,2525850000;03-06-14;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;41;703130010
442356,4889975990;4472633,9927387400;05-06-14;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE;21;703130053
442380,1556040000;4472498,4612390000;05-06-14;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE;31;703130062
442258,0920370000;4472563,1959540000;05-06-14;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE;54;703130061
442255,5954470000;4472675,8903990000;05-06-14;03  RETIRO;03-01 PACÍFICO;TELLEZ, TRAVESIA, DE;1;703130057
442434,6074340000;4473009,6079290000;04-06-14;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;12;703130030
442548,4215080000;4472944,2299960000;04-06-14;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;18;703130031
442643,3432480000;4472883,4821860000;04-06-14;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;28;703130032
442828,9745650000;4472773,4101370000;04-06-14;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;51;703130034
442114,7017015620;4472987,4079069000;04-06-14;03  RETIRO;03-01 PACÍFICO;VANDERGOTEN, CALLE, DE;8;703130027
442573,0306642660;4472668,2010720700;04-06-14;03  RETIRO;03-01 PACÍFICO;VIGO, CALLE, DE;2;703130044
442875,0306642660;4472586,5760720700;23-11-16;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;1;703230042
442955,9056642660;4472690,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;10;703230027
443021,2806642660;4472795,5760720700;23-11-16;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;24;703230019
443073,2285548260;4472869,6465259800;23-11-16;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;36;703230016
443066,9056642660;4472402,0760720700;23-11-16;03  RETIRO;03-02 ADELFAS;AGUSTIN VIÑAMATA, CALLE, DE;8;703230037
443180,5306642660;4472271,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;1 B;703230036
443278,9056642660;4472474,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;21;703230031
443313,6556642660;4472588,2427387400;23-11-16;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;29;703230023
442802,2043313030;4472193,2373401800;23-11-16;03  RETIRO;03-02 ADELFAS;BARRILERO, CALLE, DE;1;703230054
442938,2776442720;4472076,3253712800;05-06-17;03  RETIRO;03-02 ADELFAS;BARRILERO, CALLE, DE;5 A;703230015
442886,1556642660;4472323,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;CAFETO, CALLE, DEL;3;703230049
443276,0528205330;4472915,0001471700;23-11-16;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;3;703230008
443242,0936819360;4472968,1475795300;23-11-16;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;S/N;703230007
443218,8704373100;4472951,7963449800;23-11-16;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;S/N;703230010
442964,6556642660;4472465,7010720700;23-11-16;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE;1;703230038
442983,7806642660;4472510,9510720700;23-11-16;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE;3;703230040
443071,4056642660;4472629,9510720700;23-11-16;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE;32;703230028
442726,7806642660;4472376,2010720700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;4;703230045
442661,9056642660;4472299,5760720700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;8;703230044
442679,9056642660;4472204,7010720700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;703230048
442747,6556642660;4472139,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;703230050
442805,7806642660;4472014,9510720700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;703230062
442871,6115521340;4471891,2784909700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL;14;703230064
443025,6556642660;4472031,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL;S/N;703230058
442952,0540797920;4471944,5318193100;23-11-16;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL;S/N;703230059
443108,1770371430;4473008,0480854400;23-11-16;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;177;703230009
443044,6849736510;4472918,1009954900;23-11-16;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;183;703230012
442930,1556642660;4472758,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;189;703230018
442869,7806642660;4472673,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;199;703230041
442809,4056642660;4472587,9510720700;23-11-16;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;213;703230043
443351,2874975070;4472973,8074359600;23-11-16;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;1 B;703230005
443314,4294080540;4473000,0360389400;23-11-16;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;2;703230006
443410,0947862980;4473021,0189213300;23-11-16;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;3;703230003
443368,6812026430;4472911,5490152000;23-11-16;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;4;703230004
443006,4056642660;4472174,5760720700;23-11-16;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE;4;703230056
443086,5306642660;4472140,7010720700;23-11-16;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE;7;703230055
443128,7806642660;4472739,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;GARIBAY, CALLE, DE;11;703230020
442824,7806642660;4472377,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;HERMANOS RUIZ, CALLE, DE LOS;2;703230046
442755,6556642660;4472280,7010720700;23-11-16;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE;3;703230047
442861,7806642660;4472219,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE;37;703230051
442970,2806642660;4472128,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE;49;703230057
443269,6036388770;4472622,3120187500;23-11-16;03  RETIRO;03-02 ADELFAS;JUAN DE JUANES, CALLE, DE;10;703230024
443185,7806642660;4472434,8260720700;23-11-16;03  RETIRO;03-02 ADELFAS;LOS MESEJO, CALLE, DE;19;703230033
443142,9056642660;4472299,0760720700;23-11-16;03  RETIRO;03-02 ADELFAS;LOS MESEJO, CALLE, DE;5;703230035
443123,1556642660;4472503,3260720700;23-11-16;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;40;703230032
443146,6556642660;4472596,7010720700;23-11-16;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;46;703230029
443176,8223309330;4472703,9927387400;23-11-16;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;50 B;703230025
442896,0306642660;4471973,9510720700;23-11-16;03  RETIRO;03-02 ADELFAS;LUIS PEIDRO, CALLE, DE;17;703230061
442847,7806642660;4471934,2010720700;23-11-16;03  RETIRO;03-02 ADELFAS;LUIS PEIDRO, CALLE, DE;S/N;703230063
443234,1556642660;4472790,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;MARTINEZ CORROCHANO, CALLE, DE;41;703230021
443254,2416664750;4473081,7588440200;23-11-16;03  RETIRO;03-02 ADELFAS;MEDITERRANEO, AVENIDA, DEL;50;703230001
443376,8258740950;4473062,1564144200;23-11-16;03  RETIRO;03-02 ADELFAS;MEDITERRANEO, AVENIDA, DEL;56;703230002
443242,1556642660;4472685,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;NUEVO BAZTAN, CALLE;2;703230022
443105,0306642660;4472796,2010720700;23-11-16;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;16;703230017
443041,7806642660;4472705,4510720700;23-11-16;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;23;703230026
443138,4056642660;4472857,3260720700;23-11-16;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;45;703230013
442962,7806642660;4472609,3260720700;23-11-16;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;7;703230039
442680,6627675230;4472433,9343534300;05-06-14;03  RETIRO;03-02 ADELFAS;PEDRO BOSCH, CALLE, DE;S/N;703130056
443122,6576832020;4472943,3028891100;23-11-16;03  RETIRO;03-02 ADELFAS;SANTA SABINA, CALLE, DE;3;703230011
443202,7806642660;4472845,0760720700;23-11-16;03  RETIRO;03-02 ADELFAS;SANTA SABINA, CALLE, DE;5;703230014
442998,9889975990;4472284,6594054000;23-11-16;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;1 B;703230052
